Id,Sales
152,11158.201380455193
153,14253.410218523604
154,12927.818322855388
155,11153.781827203906
156,11007.164943299425
157,10948.860695981431
158,12815.579402293895
159,21074.859299244516
160,12090.862848739618
161,8546.432869613833
162,10843.491341361932
163,14132.430809023297
164,17362.754408753663
165,9475.203760851658
166,11197.568843293584
167,11105.761511420353
168,10651.456153748662
169,8743.867027638697
170,10192.473067045428
171,11486.135847763351
172,11343.010326564085
173,11172.897950374847
174,11053.300460050963
175,14396.863022755704
176,19413.36170225439
177,13480.401175519013
178,10339.607880837322
179,20825.676488822588
180,20439.969722084934
181,11675.794772327501
182,12996.25020635312
183,9981.10819872964
184,10311.985297780291
185,10493.69555044114
186,11396.243104652594
187,9077.010568725738
188,19215.14778694002
189,12400.395328405859
190,16250.93306142597
191,15316.612632270773
192,10907.05243333831
193,14861.622402474222
194,26155.08866281411
195,21257.405397997925
196,9757.743005383814
197,8075.017605460671
198,10632.390699351086
199,19153.7886021258
200,11049.657351603906
201,18728.707112395205
202,25679.88036247891
203,8438.355171137058
204,10784.363524208597
205,21320.585793803228
206,10485.218499952414
207,18919.512852716634
208,13238.070506553313
209,12158.417632469329
210,8687.814829508045
211,9665.672478743021
212,11082.029107084674
213,12105.43661073138
214,14216.103108572961
215,11864.020328538756
216,11543.962880290557
217,10886.18288905375
218,9031.708212336249
219,9831.203093103572
220,12974.048008972748
221,10317.928215124228
222,10796.614415564061
223,11369.658358868019
224,11902.80648275728
225,9156.348944007363
226,12270.717770386289
227,11759.087451024676
228,16014.325049579802
229,10890.838726136226
230,10875.130304978
231,10772.030089513843
232,9225.637227123014
233,11819.42871690251
234,11726.76571092472
235,9107.733529620426
236,10876.303181795269
237,19454.221189576892
238,13428.430945115739
239,17769.3308488641
240,11995.975281589841
241,11092.293266444893
242,11151.020619828294
243,10998.90726566558
244,21028.960095527687
245,9572.522898186535
246,13327.596752299396
247,23961.667114943622
248,11946.30510761583
249,15372.704311570289
250,10719.784259695287
251,10682.899104506094
252,12397.64584278073
253,9702.70845661244
254,11523.31050058753
255,21431.74360722898
256,10794.643743595048
257,22349.089159331917
258,23405.035147999115
259,10103.388051329668
260,11726.903218840249
261,9537.465345650815
262,12064.7766547409
263,10125.099941559018
264,19910.289089792015
265,11980.348706054214
266,17847.87663603764
267,10254.49630074559
268,13047.32495333441
269,10726.00228779099
270,17385.769838277112
271,11767.634773665957
272,11426.236756562892
273,12641.930797207842
274,9092.387670821889
275,14036.560525328076
276,21234.791800491388
277,10895.058415031523
278,20405.875153403238
279,12569.39898337207
280,19349.943806876065
281,10793.308451900004
282,9688.084535688165
283,9508.499006793143
284,19515.66573718086
285,11103.982357163464
286,13931.319721619431
287,10704.370519832402
288,17097.360086949313
289,10542.850766665113
290,13720.646949174052
291,10860.568102779032
292,10668.190119548379
293,23402.392598872786
294,25499.090951093116
295,10538.007340404944
296,13020.031814472559
297,19127.739307294283
298,21138.040388780457
299,21843.46758795864
300,10583.18456902697
301,12033.899339111695
302,10977.750072862871
303,15767.170147334467
304,10222.094853164244
305,10001.282448169612
306,9841.592748727284
307,10898.028983216833
308,13471.438136371826
309,10524.425678185384
310,10152.88553194851
311,11108.826006661362
312,9964.177600142993
313,10321.162090431591
314,9944.302054772503
315,9821.931298474214
316,20636.977872352927
317,15965.079180516293
318,12041.335452290272
319,11155.680539872565
320,11615.740278463387
321,21270.629642600186
322,13136.279492311081
323,9561.829012637814
324,9736.696828263981
325,18757.784859280815
326,10618.266290551112
327,10527.479224135193
328,9213.789565786683
329,9558.501939170306
330,11739.1439213664
331,10541.222751497942
332,9582.745728673512
333,16459.732119655153
334,21622.292848244462
335,20340.943199966812
336,11363.018494650883
337,19800.021670500282
338,9027.695358382967
339,10257.257838700176
340,10437.61754434309
341,10106.540358287042
342,13467.02589815163
343,10134.651144551468
344,9054.099269633625
345,17208.290296595747
346,19621.157881913216
347,20952.71447382398
348,10363.721754363354
349,10456.808057522541
350,14066.349452549406
351,10935.492909742841
352,10771.06112150307
353,10833.551313559916
354,11705.477432063662
355,19755.58001418616
356,9849.315027939807
357,12016.209896107275
358,12099.59949586073
359,13631.085529778347
360,23956.676726623646
361,10082.223767372945
362,20875.491853948904
363,11979.019021751894
364,10376.605760682036
365,9441.866823103353
366,9427.116308044062
367,10815.806615251686
368,10072.565293205229
369,12577.532526380088
370,10089.5298109354
371,10602.515328494816
372,11518.538527946646
373,9261.94783542106
374,12519.93942562419
375,10125.386556557924
376,12752.59491622045
377,13978.450903711291
378,10927.9223245034
379,20347.90314922727
380,9316.59035849913
381,9377.041309302535
382,9774.962448804341
383,9447.521839533696
384,19812.213777232173
385,12030.601927567044
386,10146.465093616025
387,12552.726683183922
388,16526.013985676746
389,11525.166287086135
390,11235.45670766004
391,16714.500772902247
392,10136.94065490929
393,9027.934275608632
394,9945.692342582219
395,19190.062646905164
396,10705.509977378624
397,12435.330355644699
398,9812.800057425993
399,9413.692420810006
400,10027.985390002692
401,11318.115982536352
402,15069.447183679282
403,16100.712572312837
404,20440.382494296602
405,21549.80891565452
406,14481.719523695961
407,11225.349078652958
408,10867.381066115378
409,20414.643067287925
410,21405.579600805268
411,11191.815666496159
412,16592.6577703539
413,15858.252623697608
414,10054.176429065332
415,9611.511644613516
416,18673.271636823363
417,9376.59587230276
418,10453.113010607412
419,11536.868524318486
420,8454.595736392917
421,21042.1259654993
422,10911.174540583164
423,10295.231268773716
424,10584.323534154126
425,9884.312981751526
426,11545.516141012038
427,13869.029292364576
428,9559.771830261563
429,10631.11384159904
430,9875.901581561562
431,9818.385131078783
432,9104.383178319371
433,13526.637234241487
434,25508.953397696492
435,10044.29809868337
436,11002.322342006388
437,10032.621997487588
438,10859.267065008988
439,10570.957754055686
440,10418.160458626975
441,10066.941616897439
442,11135.221301576523
443,12925.059690187321
444,9261.713541690991
445,18002.450421640002
446,10309.433738971762
447,10054.726550428433
448,16386.26277197057
449,14483.872448567448
450,20199.78817123519
451,11024.52337183424
452,11712.555883060233
453,10351.386562499274
454,9957.080357057694
455,23313.009643868416
456,18204.299266453865
457,12245.814514784446
458,10716.378295979766
459,10158.176282722434
460,10663.239978573101
461,11974.595499323153
462,22461.260043463313
463,9636.666976365446
464,10281.887052266746
465,11954.319999480673
466,10548.280268442122
467,11465.300378005013
468,12676.169091207568
469,13954.682508210792
470,11357.134843925638
471,9857.785850268014
472,10705.746162127922
473,10352.12680885324
474,19732.914026857914
475,19249.51869142954
476,11256.001277102758
477,10268.87561891343
478,11643.00877059439
479,10551.864203583256
480,10214.95651183254
481,12704.742056716044
482,13108.753145095094
483,10917.591726415905
484,10504.259759940041
485,11415.130970510758
486,11445.34557248039
487,10733.118717065387
488,11088.038568561884
489,10309.706540678368
490,10247.609069152595
491,20056.920927152347
492,11149.76861210603
493,11049.533520810091
494,20713.090711344234
495,11391.930098875264
496,8932.602769464831
497,13388.940678231591
498,18507.69293467504
499,19787.66530744084
500,9905.109752532844
501,11163.680070260614
502,9480.153136454492
503,11409.530909828427
504,11428.093371338264
505,12777.490763796706
506,8534.14774431308
507,10348.07419034919
508,11926.520902046652
509,10743.630944773304
510,10224.707738265757
511,10268.961380560399
512,14435.486237466028
513,10815.49174975211
514,15489.52280670584
515,9464.044397500467
516,18113.03878500611
517,10770.720769118789
518,10961.389695821512
519,10537.620405233502
520,12185.64556424443
521,13642.915694059844
522,11972.257382691327
523,11369.630981196873
524,12862.922790353869
525,12050.026046290563
526,9222.079368885314
527,9199.471905203427
528,10487.438501770068
529,12238.483363672269
530,14437.739630409575
531,12013.866758705683
532,10186.123270016082
533,16670.554674314524
534,12388.64665662698
535,10725.127477278804
536,12139.877467487728
537,10482.06071750853
538,13501.08675575037
539,20622.55696170992
540,13195.92356180684
541,10302.21036917471
542,10086.624525534438
543,10700.331532405196
544,0.0
545,15374.631462554127
546,10931.528492811382
547,15841.88379588072
548,10320.565877124882
549,13068.743834791572
550,11056.784906895577
551,18905.958716507168
552,10554.614064053058
553,9938.039696068106
554,10081.845905616932
555,13434.430248725117
556,10329.706919978402
557,12002.307954850363
558,13549.50655926628
559,19528.605603510227
560,11189.839149897176
561,13479.176044423826
562,11524.46331467862
563,10223.00898748469
564,10578.057806614514
565,20588.979617526857
566,20367.058595866332
567,11998.719009200027
568,22356.09733520647
569,11284.071734730896
570,9900.252796129565
571,11059.93504343999
572,16459.92120748734
573,18936.116841242198
574,10501.892889166968
575,14059.26352343483
576,14076.682656586096
577,10807.616289188309
578,11109.245933741544
579,10470.708312808207
580,10145.882447930046
581,10507.891073023002
582,9824.206735948794
583,9672.552492567569
584,17984.673909138408
585,24378.42787669532
586,11090.912732734743
587,11032.607588633013
588,11233.97856779218
589,9314.349872368774
590,11228.323503555861
591,10241.758317209069
592,20063.41743782131
593,10876.303047866111
594,11822.517893667437
595,23115.088580285614
596,18587.095050408658
597,11995.480291606507
598,12544.285726316039
599,9534.265717252103
600,10504.521091880997
601,9838.983923400987
602,17407.476463364055
603,9927.906810151613
604,9940.036226402319
605,10232.692324413292
606,10719.70596796034
607,12256.80318183865
608,10017.529707753281
609,9625.126061130355
610,11765.263774667272
611,12973.866665072832
612,13436.818564353789
613,10104.838451995302
614,10009.13900629024
615,13352.562371942438
616,9617.23656342174
617,20478.00926772732
618,10348.657420545405
619,10924.785749193667
620,11465.085051192731
621,10640.699177774486
622,10060.838057624245
623,11078.73833761608
624,10419.995955184764
625,20017.909031010597
626,20406.175675652376
627,11318.714976816298
628,9805.370226598416
629,10844.5338657365
630,13369.369507092948
631,10211.235449855663
632,10821.757301725818
633,10974.513884295433
634,19596.402985114386
635,11983.00996771335
636,11502.586212033913
637,13632.612754721287
638,9615.239808808152
639,20282.207056168565
640,10452.092230411088
641,22289.998396662682
642,10886.45394283844
643,10575.856387130856
644,9576.236067845279
645,10008.068875569705
646,12833.566382235296
647,25110.587099203905
648,9983.601570280027
649,10671.61447900747
650,20607.34038450116
651,9538.952946865498
652,11832.767429326756
653,14493.873325356597
654,10190.734692076716
655,8941.816584232543
656,10504.491419174175
657,20852.273338407715
658,11453.849784268128
659,11939.723545642117
660,11054.652208540005
661,10506.255814696531
662,11818.677369119227
663,10733.339134823109
664,8895.835499907853
665,19235.6413266166
666,15925.303807845883
667,10014.468730006607
668,12644.766505996784
669,12703.748162760621
670,11011.814324514195
671,18878.789756527454
672,11095.648836445685
673,18054.107053673848
674,10730.835425129537
675,10106.687280650407
676,11665.663750657675
677,0.0
678,13664.957046254485
679,9785.112738463535
680,10480.650102123882
681,10665.77727215612
682,10936.67814069548
683,10103.012327407052
684,12234.696409098091
685,13423.68258171754
686,13747.241249299179
687,10740.786369436795
688,12323.007520283483
689,10556.182833060044
690,13662.515919000127
691,20389.97891267601
692,11990.271979204963
693,8930.617200628347
694,10584.151744756153
695,11729.202820832039
696,9593.175697220604
697,20262.143829816847
698,9952.468580837929
699,15522.631921762455
700,19652.219693106927
701,11187.562229956817
702,10419.698025846452
703,19929.168402082763
704,21114.016063802927
705,10512.710533038777
706,17825.84641785053
707,20949.435622291614
708,9164.17677064604
709,9194.61393402226
710,12621.443307162226
711,10668.616692055692
712,9980.093225236802
713,11493.2502235916
714,11318.921546518692
715,8965.93541250723
716,11093.784695766113
717,11408.501757888742
718,12845.707525067935
719,11304.39492210109
720,10222.594249535685
721,10389.581876090107
722,13519.700964938977
723,12373.907856295416
724,12091.945658340086
725,10205.084869474436
726,10630.258011112874
727,20216.227421400406
728,10607.778209146702
729,9901.563915858056
730,11433.374591511178
731,12381.442703594079
732,13008.72455725393
733,11041.844663990574
734,10188.070603564924
735,13042.310117671666
736,11043.527831028268
737,10997.693969768754
738,12637.110849044755
739,10559.576535460541
740,8691.132867895029
741,10492.330111253192
742,10274.254020276267
743,11587.019436372326
744,11090.650256138173
745,10166.469619375594
746,19376.931709931763
747,15299.784323736461
748,10282.925629697684
749,20534.152076107184
750,9033.216938039945
751,9161.574272085301
752,10762.579685839733
753,18329.865084860878
754,16001.5387508776
755,12624.27080688278
756,10196.121329371643
757,11222.008107272672
758,19249.367107024354
759,10083.710053754872
760,13951.157203431458
761,10751.771086291888
762,10083.361502142045
763,10036.34796569424
764,10532.127611260492
765,10563.718783853275
766,10332.042946460397
767,10351.774451178968
768,9754.23234597481
769,10850.463581901939
770,11318.212838690442
771,9518.445298036006
772,11556.93112580336
773,10233.442207541806
774,9479.435354595948
775,9924.731958325137
776,17651.646524817857
777,12565.704331549867
778,10869.346936879136
779,9583.298091890894
780,20196.11921854146
781,12126.69792950854
782,9820.485691116197
783,16302.205753226375
784,13988.154726832778
785,11661.390634146604
786,10566.102611390204
787,12340.852545474052
788,18393.381059547766
789,19609.08513564521
790,10400.973231279093
791,10010.759514431442
792,10344.356372214237
793,12251.203891451134
794,11542.86439990789
795,12523.263294361936
796,18851.085788506458
797,10247.346139632491
798,10586.343641079002
799,10086.752925146915
800,16748.56853222012
801,10719.140314798738
802,11884.59361411652
803,9683.781161763021
804,12244.37996219468
805,12638.221559317963
806,11949.678944308256
807,19375.288631473988
808,11517.59909418567
809,9552.124568356481
810,11826.2030179131
811,10781.465126977957
812,16156.828372881248
813,13018.559544486616
814,12219.370540870792
815,11692.26049609302
816,10813.09974190762
817,19327.507069355946
818,10303.683693156741
819,20974.539317547646
820,10829.220749883996
821,10379.828607244735
822,10153.02738756507
823,11364.217758256702
824,12706.029237905735
825,11309.589541921257
826,9121.145695151181
827,10648.023255589385
828,11591.628022676565
829,19213.731134022084
830,19386.188980798444
831,10182.754614895846
832,11063.060234805547
833,12982.57470817424
834,10982.271216419002
835,11566.42819684758
836,20790.4707997742
837,15018.91463989028
838,17663.11275049626
839,9890.485428736682
840,9351.255142924798
841,0.0
842,14072.06272078584
843,10324.268131721159
844,21132.95493886226
845,10113.528575021597
846,9705.317699438407
847,9518.685313874794
848,9808.325366603114
849,11013.326940634075
850,10038.06180855964
851,10405.64823842438
852,10061.95126850362
853,20266.307359482646
854,14032.531804288352
855,27216.37202616019
856,10812.01679011742
857,10078.001856599773
858,12667.363636984757
859,18911.429467266134
860,11077.228614239684
861,10301.408744612922
862,10625.136221404253
863,16756.97475046653
864,13324.634963023895
865,9603.951159988503
866,10123.772054505396
867,11238.60482954539
868,14432.377713179341
869,11743.47979043715
870,14257.81418151368
871,9006.261345825656
872,10189.86358860608
873,10889.826579561939
874,20805.6607315969
875,19352.310457783366
876,19809.717501176925
877,11698.106037062924
878,8984.836869340508
879,11155.594684509157
880,10774.581810357504
881,14718.558366143814
882,20923.689067900763
883,18308.081131391853
884,10287.301380606741
885,10755.12435951579
886,9643.344334834586
887,9009.722686226058
888,20615.17254837292
889,13099.087432665943
890,10122.274120334938
891,9156.473382048356
892,12621.590734670448
893,9756.594452105648
894,11662.317976006418
895,10470.720967144265
896,10044.529243631217
897,10355.019136077532
898,11092.01342010496
899,11290.23271124667
900,10442.836426532222
901,10256.123243970414
902,12857.649270554497
903,10664.121050879587
904,20475.18323161771
905,11256.998421698323
906,14321.428625173583
907,12481.182535277852
908,19857.355513644812
909,11409.597166745789
910,20559.304065226097
911,10541.686454839482
912,10409.778144669355
913,11088.14523430504
914,11251.622872872087
915,18675.922659616328
916,11567.449825556114
917,10886.369112642791
918,12460.178635641985
919,9933.945468275731
920,20744.81510061914
921,10118.419946306316
922,24631.64992782412
923,10568.461013898199
924,11393.169154347775
925,15833.072797631878
926,10399.839964401835
927,10437.12744066196
928,11798.505716724487
929,12494.888391141829
930,10276.498404565882
931,9560.847547658303
932,13856.205643835683
933,12496.10305158292
934,11082.585700156
935,10985.02518698183
936,11527.481855398051
937,18868.338635399727
938,10914.092877555468
939,10957.624197647978
940,10775.584234750053
941,10730.71296359354
942,10994.28772594244
943,10343.320103717171
944,10231.070599498918
945,12222.496602303683
946,11433.04345368614
947,11676.573765697669
948,13442.752760438829
949,10023.44027592154
950,10103.761346691268
951,9388.05554996318
952,11502.228519336666
953,19639.75943129274
954,10193.211043476958
955,9240.022490968364
956,9899.894983997285
957,11238.384554004902
958,9944.633610645229
959,14959.974552802822
960,12059.530998291259
961,12747.780830121139
962,10124.452432817761
963,10329.861484762027
964,11163.822892023607
965,13604.325532022607
966,16773.582086999108
967,13656.949289168457
968,15062.628480490699
969,10462.237479260953
970,16555.60874232029
971,11149.629661881438
972,13841.617838903272
973,17545.64433283751
974,10596.184306189052
975,21033.925527624786
976,15602.273500813648
977,12723.513125122994
978,10817.945394009552
979,11580.489785041133
980,12299.499727738985
981,10868.73903815136
982,10370.517483513815
983,9868.343773201017
984,14439.157713250217
985,10793.43222956816
986,9665.388640347997
987,16426.681816616794
988,10658.69267854496
989,11410.344163729713
990,11227.59767705978
991,11069.457696773326
992,11325.481045983304
993,12100.676033274874
994,13128.523029006588
995,8872.924255882936
996,11747.608654447375
997,11685.117929142156
998,8885.78797023912
999,11179.354169806058
1000,9677.586686620007
1001,20282.58146699166
1002,10564.109667450828
1003,9899.07446947027
1004,15087.372660644927
1005,10968.035537421569
1006,10975.566314085912
1007,20027.944997707946
1008,13329.606459890287
1009,14040.981365547226
1010,13383.839798830104
1011,9699.272944912298
1012,10809.148458715666
1013,10756.38812180433
1014,11119.339473329732
1015,21580.748420240005
1016,11250.170732255248
1017,8636.009457481778
1018,12364.891704852456
1019,14963.190863642985
1020,19461.94091076634
1021,10092.178894308305
1022,11150.664006915795
1023,10794.084349257053
1024,10591.651238202521
1025,8971.875248736624
1026,10411.29446875794
1027,11008.34520458534
1028,11238.005611954652
1029,11336.228415414133
1030,11889.574022925532
1031,14290.849222406563
1032,17145.000722974124
1033,13170.466610586649
1034,10481.231365774873
1035,20705.02284883111
1036,21150.498027045785
1037,11648.79431629873
1038,12955.772988520299
1039,9667.441424629218
1040,10627.85897795072
1041,9954.234035330035
1042,11289.363671563542
1043,9434.884843318681
1044,19691.641147690643
1045,12317.961573208951
1046,15508.46171423523
1047,15055.709632088447
1048,9831.966495425517
1049,16353.850408476515
1050,26081.272231241215
1051,21739.64791907657
1052,9960.906793044822
1053,8208.150344156038
1054,10810.32170016356
1055,19593.66934783114
1056,10858.239448056982
1057,18361.738838433645
1058,25071.023471311
1059,8552.452963831052
1060,10664.745375286571
1061,17099.544187746036
1062,12186.215103181861
1063,19381.466745965572
1064,11950.919935521124
1065,12128.624730425388
1066,8084.002232682065
1067,10458.26079846699
1068,11743.22634099059
1069,12121.986570369016
1070,15686.692950379163
1071,11017.497892905109
1072,10937.9139504487
1073,11077.356006700702
1074,9490.566286973499
1075,9846.797700683494
1076,13124.145944468908
1077,10274.475531305769
1078,10802.031713097495
1079,12262.831457167063
1080,11277.63819821764
1081,10111.404560558254
1082,12371.114499232706
1083,12314.869869941758
1084,14820.931400262098
1085,11528.990177801676
1086,9621.373036116158
1087,10720.824052977081
1088,9321.626254271268
1089,13225.98294392025
1090,11807.617963266272
1091,9419.834818948322
1092,10750.370590637584
1093,20173.66613453874
1094,13037.036802588043
1095,19106.24063865676
1096,12432.524696462582
1097,11078.362405436324
1098,10270.240574509484
1099,10923.054674681543
1100,20743.375549244072
1101,9841.911069913982
1102,13193.224708771424
1103,24017.956211317734
1104,12152.556527869725
1105,10106.481129676034
1106,10225.914715048026
1107,10866.76149697739
1108,12267.532648944727
1109,9679.993427461122
1110,11231.271452672474
1111,21006.34489503153
1112,10698.641739096704
1113,22278.454964635104
1114,23341.89433548016
1115,10084.046191330994
1116,11642.086737157493
1117,9575.970976279224
1118,11540.537390590864
1119,10275.643278886195
1120,19807.280673026668
1121,11872.577479943757
1122,15833.595484537349
1123,10228.407637036913
1124,13265.7028038362
1125,10473.177509775825
1126,18311.397920044546
1127,10232.063667185887
1128,11331.910021193458
1129,10704.042275193124
1130,9000.45015444725
1131,14460.4563796399
1132,20460.919850007343
1133,10754.368425646126
1134,20810.706751247682
1135,11128.100095257174
1136,19306.601160144994
1137,10599.958754627354
1138,10671.246508577386
1139,9429.062881059286
1140,20060.497960486508
1141,10211.193311277511
1142,12185.193495923066
1143,11573.701957142464
1144,17419.952564106203
1145,10375.965071963055
1146,12670.172945621947
1147,9985.284300567268
1148,10590.363651437272
1149,24584.87579540146
1150,25425.274519520222
1151,11531.526423281028
1152,13153.390740310751
1153,19315.976756946697
1154,20909.66291250458
1155,21996.103010393297
1156,10065.709218770233
1157,12815.058704704265
1158,10954.261881997203
1159,15173.279787128993
1160,10201.184779738223
1161,9823.503911848127
1162,10275.752511333394
1163,10870.473615378129
1164,13847.51735901884
1165,10832.737377774349
1166,10320.80632210189
1167,10944.615581072258
1168,9820.801036205514
1169,10504.841612217308
1170,9387.503263678173
1171,13151.848707857316
1172,19367.220888851694
1173,16789.030026877237
1174,10750.295470435309
1175,10333.481453728806
1176,10968.73813307888
1177,20832.35145030573
1178,13123.840607180602
1179,10340.3023857384
1180,9935.553161666006
1181,18860.827785890033
1182,10594.655097022578
1183,11280.249478982882
1184,9062.599063978549
1185,10807.179901218136
1186,11713.784972768402
1187,10505.720587983484
1188,9665.338654670268
1189,16432.176751816452
1190,20542.224955730067
1191,20398.82486576227
1192,11080.656088733465
1193,19310.32171620662
1194,9191.292176916042
1195,11155.75282540193
1196,10315.29335147092
1197,10062.620497710821
1198,14059.194008731405
1199,10573.052048278378
1200,9765.388447720306
1201,19076.056387111938
1202,19558.017069394267
1203,16051.861133275848
1204,9773.116574226775
1205,9502.082529709758
1206,18923.38537699433
1207,12763.909833185953
1208,10189.020421329835
1209,10556.419125543058
1210,12180.23899444652
1211,19410.524620003416
1212,10197.072272464653
1213,12680.433695882804
1214,13521.605133924922
1215,15188.7153236037
1216,23607.590631903
1217,10085.929167326563
1218,21744.466676354918
1219,11490.707966330225
1220,9963.82998682454
1221,8922.166135739863
1222,10091.822797858316
1223,10021.75009423366
1224,10116.100040912364
1225,12151.057249451662
1226,10178.355979315733
1227,10076.659646710668
1228,10815.507785741524
1229,9477.997607748579
1230,12700.439774781344
1231,10600.499679642016
1232,12861.332265441759
1233,13885.012943069672
1234,10459.975285337128
1235,20439.84651362992
1236,10454.438398366967
1237,9105.65078413771
1238,9651.830591761605
1239,10875.492483300832
1240,20059.086087179086
1241,10478.776623261016
1242,10166.140440882777
1243,14715.500164377338
1244,15449.819115547158
1245,10432.297016416662
1246,11881.043984044958
1247,18865.348484196656
1248,10240.401942128814
1249,8949.372064578949
1250,9972.230830878232
1251,17720.453339641783
1252,10019.29960503755
1253,11723.185426940061
1254,10476.540327497081
1255,9567.440430117378
1256,10254.015789733578
1257,10133.151533885537
1258,14139.035716177916
1259,15872.26701093711
1260,21194.42290468275
1261,21390.403617411026
1262,13662.460530486649
1263,11229.78099303677
1264,10975.286616831154
1265,20408.358919613314
1266,21231.838127443774
1267,11048.080241626178
1268,16614.289537556273
1269,14477.491400215644
1270,10289.220850588097
1271,9692.04598224841
1272,18652.182552734786
1273,9768.90454846583
1274,10926.803098016282
1275,11704.095145122192
1276,8562.000819314171
1277,21098.323623416607
1278,10728.67904628304
1279,10211.708336032298
1280,10602.94499359325
1281,10066.78284546097
1282,10719.60695422685
1283,15167.361865651084
1284,8654.848895825859
1285,10673.903576729661
1286,9584.679084717316
1287,10323.875836518522
1288,9106.917867473949
1289,13062.824464570836
1290,25456.17987065554
1291,9310.602706455586
1292,10111.490964604784
1293,12687.674286387812
1294,10172.635169726433
1295,10672.116119201946
1296,10129.817884875054
1297,10336.4422335684
1298,10549.51124013973
1299,12204.444289553812
1300,9905.952785143192
1301,19075.992527070302
1302,10152.775518211238
1303,9782.989493367924
1304,16551.17127157637
1305,15210.79584196439
1306,19936.72069450333
1307,11218.950870644005
1308,11320.216403666333
1309,10307.64395184416
1310,9756.624051279348
1311,23979.582410236268
1312,18275.027790802847
1313,11062.22832191678
1314,10564.265923348086
1315,10152.823160282878
1316,10598.64739498888
1317,10422.596275289678
1318,20562.0798507279
1319,9828.200840552363
1320,10246.384888752287
1321,11230.968388788178
1322,10542.642732439861
1323,11161.269298526056
1324,12388.991349274693
1325,13647.716655829561
1326,11209.477750023214
1327,10012.112259909434
1328,11143.241538642027
1329,9298.839024225315
1330,19832.143049180988
1331,17528.32819152726
1332,10760.405902512528
1333,10407.567504343004
1334,12886.186446170976
1335,10914.8459994543
1336,10041.56554760556
1337,12159.728113865662
1338,12303.963155210457
1339,11320.931265369838
1340,10720.844767150616
1341,11961.196210549482
1342,11409.843408965931
1343,10516.090260798706
1344,11170.103553310508
1345,9847.087527681708
1346,10282.931773719705
1347,18242.123273918027
1348,11122.213244267326
1349,11549.065548538692
1350,21050.583226976534
1351,10275.903192684169
1352,9650.658436898073
1353,13219.543225632175
1354,19523.126225115062
1355,19724.52449492189
1356,9879.750803934847
1357,10860.626955791355
1358,10093.94523192252
1359,12645.040278408624
1360,11116.412140949713
1361,12769.248248242484
1362,8539.338712169409
1363,10397.177360329097
